"desc"	"pagesurl"	"catalogurl"	"img"	"name"	"pageurl"	"url"	"catalogname"	"subname"	"spec"
"Уличная цилиндрическая HDCVI видеокамера 1080P;1/2.7"" 2Mп CMOS;фикс. объектив: 3,6мм; дальность ИК: 30м; чувствительность: 0.02лк/F2.0(цвет), 0лк@F2.0(ИК вкл); DWDR, 2DNR; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW1200SP-0360B__566adf719e51c1.02364174.jpg"	"Dahua DH-HAC-HFW1200SP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw1200sp-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	"Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:70;Общее кол-во пикселей,Мп:2;Длина,мм:165;Температура:-30 ... 60;Тип устройства:HDCVI-камера;Горизонтальный угол обзора:89.9;Вес,гр:350;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:25;PTZ:Нет;Чувствительность Цвет,лк:0.01;Беспроводной адаптер:Нет;Питание:12V DC;Аудиовход:Нет;Высота,мм:70;Сменный объектив:Да;Размер матрицы,"":1/2.7;День/Ночь:Да;Фокусное расстояние объектива:3.6;Тип корпуса:Цилиндрическая (BULLET);Чувствительность ЧБ,лк:0.00001;"
"2Megapixel 1080P Waterproof IR HDCVI Camera25/30fps@1080P, ICR, IP66Max. IR Led length: 20m, Smart IR3.6mm fixed length(6mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW1200RP-0600B__566adf370d3060.21525005.jpg"	"Dahua DH-HAC-HFW1200RP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw1200rp-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	"Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:70;Общее кол-во пикселей,Мп:2;Длина,мм:154;Температура:-30 ... 60;Тип устройства:HDCVI-камера;Горизонтальный угол обзора:59.4;Вес,гр:200;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:25;PTZ:Нет;Чувствительность Цвет,лк:0.02;Беспроводной адаптер:Нет;Питание:12V DC;Аудиовход:Нет;Высота,мм:70;Сменный объектив:Да;Размер матрицы,"":1/2.7;День/Ночь:Да;Фокусное расстояние объектива:6;Тип корпуса:Цилиндрическая (BULLET);Чувствительность ЧБ,лк:0.00001;"
""	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW1100DP-B-1200B__566adf083a9d92.16740968.JPG"	"Dahua DH-HAC-HFW1100DP-B-1200B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw1100dp-b-1200b"	"HDCVI-камеры"	"Цилиндрические камеры"	"Среда:Уличная;Встроенный микрофон:Нет;Тип матрицы:CMOS;Ширина,мм:89;Общее кол-во пикселей,Мп:1;Длина,мм:200;Температура:-30 ... 60;Тип устройства:HDCVI-камера;Горизонтальный угол обзора:25.2;Вес,гр:580;ИК подсветка:Да;Кадров в секунду при максимальном разрешении:25;PTZ:Нет;Чувствительность Цвет,лк:0.01;Беспроводной адаптер:Нет;Питание:12V DC;Аудиовход:Нет;Высота,мм:161;Сменный объектив:Да;Размер матрицы,"":1/2.9;День/Ночь:Да;Фокусное расстояние объектива:12;Тип корпуса:Цилиндрическая (BULLET);Чувствительность ЧБ,лк:0.00001;"
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 60m, Array LED, Smart IR2.7-12mm manual vari-focal lens"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220RP-VF-IRE6"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw2220rp-vf-ire6"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 60m, Array LED, Smart IR2.7-12mm motorized lens"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HFW2221RP-Z-IRE6__577f5a669df1a9.23685270.jpg"	"Dahua DH-HAC-HFW2221RP-Z-IRE6"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw2221rp-z-ire6"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel CMOS  25/30@1080P, 25/30/50/60fps@720POSD Menu, control over coaxial cableDay/Night(ICR), AWB, AGC, BLC, 3D-DNRAudio, Alarm, Heater(optional)2.7~12mm motorized lens, Auto IrisMax. IR LEDs length 50m, Smart IRIP66, AC24V/DC12VHD and standard definition switchable"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW3220EP-Z"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw3220ep-z"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel CMOS  25/30@1080P, 25/30/50/60fps@720POSD Menu, control over coaxial cableDay/Night(ICR), AWB, AGC, BLC, 3D-DNRAudio, Alarm, Heater(optional)2.7~12mm motorized lens, Auto IrisMax. IR LEDs length 50m, Smart IRIP66, AC24V/DC12VHD and standard definition switchable"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW3220EP-ZH"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw3220ep-zh"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                        Max. IR Led length: 40m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2221EP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw2221ep-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                        Max. IR Led length: 80m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm, 12mm, 16mmoptional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2221DP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=7"	"http://dahua-russia.ru/product/dh-hac-hfw2221dp-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                        Max. IR Led length: 40m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2221EP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2221ep-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 40m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220EP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220ep-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                        Max. IR Led length: 80m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm, 12mm, 16mmoptional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2221DP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2221dp-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"Уличная цилиндрическая HDCVI видеокамера 1080P;1/2.8"" 2,4Mп Sony Exmor CMOS; фикс. объектив: 3,6мм; дальность ИК: 30м; чувствительность: 0.05лк/F1.8(цвет), 0лк@F1.8(ИК вкл); DWDR, 3DNR,OSD меню, SMART IR; PAL 960H видеовыход; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220EP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220ep-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"Уличная HD-CVI видеокамера1/2,8"" 2.4Mп CMOS, 1080P/25к/с 720P/25к/с, 720P/50к/с ;f=8мм(3.6mm, 6mm, 12mm, 16mm опционально), ИК подсветка до 50м, Smart IR, ICR, OSD, IP66, Переключение Аналог/HD; DC12V; Кронштейн в комплекте"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220DP-B-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220dp-b-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 80m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm, 12mm, 16mmoptional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220DP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220dp-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 50m, Array LED, Smart IR6mm fixed length(3.6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220BP-B-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220bp-b-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 50m, Array LED, Smart IR6mm fixed length(3.6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220BP-B-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220bp-b-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 50m, Array LED, Smart IR6mm fixed length(3.6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220BP-0600B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220bp-0600b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 80m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm, 12mm, 16mmoptional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2220DP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=8"	"http://dahua-russia.ru/product/dh-hac-hfw2220dp-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
"1/2.8"" 1.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 30m, Smart IR6mm fixed length(3.6mm, 8mm optional)"	"http://dahua-russia.ru/catalog/hdcvi-bullet"	"http://dahua-russia.ru/catalog/hdcvi-cameras"	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DH-HAC-HFW2120SP-0360B"	"http://dahua-russia.ru/catalog/hdcvi-bullet?&page=9"	"http://dahua-russia.ru/product/dh-hac-hfw2120sp-0360b"	"HDCVI-камеры"	"Цилиндрические камеры"	""
